especie,aumento,filename,path,Clase,Caracteristicas visibles,Orientacion
Achapo,160X,IPC_2019-08-30.16.38.36.1150.bmp,Achapo/160X/IPC_2019-08-30.16.38.36.1150.bmp,1,2,-1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.38.45.0990.bmp,Achapo/160X/IPC_2019-08-30.16.38.45.0990.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.38.50.5170.bmp,Achapo/160X/IPC_2019-08-30.16.38.50.5170.bmp,1,2,5.399993896484375
Achapo,160X,IPC_2019-08-30.16.38.53.7380.bmp,Achapo/160X/IPC_2019-08-30.16.38.53.7380.bmp,1,2,9.0
Achapo,160X,IPC_2019-08-30.16.38.57.7340.bmp,Achapo/160X/IPC_2019-08-30.16.38.57.7340.bmp,1,2,9.0
Achapo,160X,IPC_2019-08-30.16.39.01.6360.bmp,Achapo/160X/IPC_2019-08-30.16.39.01.6360.bmp,1,3,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.39.06.4530.bmp,Achapo/160X/IPC_2019-08-30.16.39.06.4530.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.39.13.0510.bmp,Achapo/160X/IPC_2019-08-30.16.39.13.0510.bmp,1,2,5.399993896484375
Achapo,160X,IPC_2019-08-30.16.39.22.5000.bmp,Achapo/160X/IPC_2019-08-30.16.39.22.5000.bmp,1,2,-5.399993896484375
Achapo,160X,IPC_2019-08-30.16.39.26.1670.bmp,Achapo/160X/IPC_2019-08-30.16.39.26.1670.bmp,1,3,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.39.34.7210.bmp,Achapo/160X/IPC_2019-08-30.16.39.34.7210.bmp,1,3,-9.0
Achapo,160X,IPC_2019-08-30.16.40.12.6590.bmp,Achapo/160X/IPC_2019-08-30.16.40.12.6590.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.40.40.6750.bmp,Achapo/160X/IPC_2019-08-30.16.40.40.6750.bmp,1,2,-5.399993896484375
Achapo,160X,IPC_2019-08-30.16.40.48.0750.bmp,Achapo/160X/IPC_2019-08-30.16.40.48.0750.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.41.07.5080.bmp,Achapo/160X/IPC_2019-08-30.16.41.07.5080.bmp,1,2,12.600006103515625
Achapo,160X,IPC_2019-08-30.16.41.18.2460.bmp,Achapo/160X/IPC_2019-08-30.16.41.18.2460.bmp,1,3,9.0
Achapo,160X,IPC_2019-08-30.16.41.29.5800.bmp,Achapo/160X/IPC_2019-08-30.16.41.29.5800.bmp,1,1,19.800003051757812
Achapo,160X,IPC_2019-08-30.16.41.43.2610.bmp,Achapo/160X/IPC_2019-08-30.16.41.43.2610.bmp,1,2,-16.199996948242188
Achapo,160X,IPC_2019-08-30.16.41.48.9280.bmp,Achapo/160X/IPC_2019-08-30.16.41.48.9280.bmp,1,2,12.600006103515625
Achapo,160X,IPC_2019-08-30.16.41.53.9150.bmp,Achapo/160X/IPC_2019-08-30.16.41.53.9150.bmp,1,1,16.199996948242188
Achapo,160X,IPC_2019-08-30.16.42.10.2960.bmp,Achapo/160X/IPC_2019-08-30.16.42.10.2960.bmp,1,2,-41.400001525878906
Achapo,160X,IPC_2019-08-30.16.42.24.2330.bmp,Achapo/160X/IPC_2019-08-30.16.42.24.2330.bmp,1,2,-52.20000076293945
Achapo,160X,IPC_2019-08-30.16.43.03.6000.bmp,Achapo/160X/IPC_2019-08-30.16.43.03.6000.bmp,1,2,-77.39999961853027
Achapo,160X,IPC_2019-08-30.16.43.21.8340.bmp,Achapo/160X/IPC_2019-08-30.16.43.21.8340.bmp,1,2,-73.79999923706055
Achapo,160X,IPC_2019-08-30.16.43.40.6190.bmp,Achapo/160X/IPC_2019-08-30.16.43.40.6190.bmp,1,3,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.43.45.9680.bmp,Achapo/160X/IPC_2019-08-30.16.43.45.9680.bmp,1,2,84.60000610351562
Achapo,160X,IPC_2019-08-30.16.44.06.7550.bmp,Achapo/160X/IPC_2019-08-30.16.44.06.7550.bmp,1,2,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.44.14.5590.bmp,Achapo/160X/IPC_2019-08-30.16.44.14.5590.bmp,1,2,81.0
Achapo,160X,IPC_2019-08-30.16.44.20.4390.bmp,Achapo/160X/IPC_2019-08-30.16.44.20.4390.bmp,1,3,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.44.31.4370.bmp,Achapo/160X/IPC_2019-08-30.16.44.31.4370.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.44.46.1260.bmp,Achapo/160X/IPC_2019-08-30.16.44.46.1260.bmp,1,2,30.600006103515625
Achapo,160X,IPC_2019-08-30.16.44.50.3570.bmp,Achapo/160X/IPC_2019-08-30.16.44.50.3570.bmp,1,1,19.800003051757812
Achapo,160X,IPC_2019-08-30.16.45.16.7750.bmp,Achapo/160X/IPC_2019-08-30.16.45.16.7750.bmp,1,3,73.80000305175781
Achapo,160X,IPC_2019-08-30.16.45.32.6100.bmp,Achapo/160X/IPC_2019-08-30.16.45.32.6100.bmp,1,2,9.0
Achapo,160X,IPC_2019-08-30.16.45.47.5090.bmp,Achapo/160X/IPC_2019-08-30.16.45.47.5090.bmp,1,2,12.600006103515625
Achapo,160X,IPC_2019-08-30.16.45.59.5280.bmp,Achapo/160X/IPC_2019-08-30.16.45.59.5280.bmp,1,2,12.600006103515625
Achapo,160X,IPC_2019-08-30.16.46.03.7280.bmp,Achapo/160X/IPC_2019-08-30.16.46.03.7280.bmp,1,2,1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.46.17.5130.bmp,Achapo/160X/IPC_2019-08-30.16.46.17.5130.bmp,1,3,-41.400001525878906
Achapo,160X,IPC_2019-08-30.16.46.22.7660.bmp,Achapo/160X/IPC_2019-08-30.16.46.22.7660.bmp,1,2,-30.599998474121094
Achapo,160X,IPC_2019-08-30.16.46.35.4420.bmp,Achapo/160X/IPC_2019-08-30.16.46.35.4420.bmp,1,2,-55.79999923706055
Achapo,160X,IPC_2019-08-30.16.47.01.9980.bmp,Achapo/160X/IPC_2019-08-30.16.47.01.9980.bmp,1,2,16.199996948242188
Achapo,160X,IPC_2019-08-30.16.47.11.0010.bmp,Achapo/160X/IPC_2019-08-30.16.47.11.0010.bmp,1,2,19.800003051757812
Achapo,160X,IPC_2019-08-30.16.47.20.7160.bmp,Achapo/160X/IPC_2019-08-30.16.47.20.7160.bmp,1,2,-34.20000076293945
Achapo,160X,IPC_2019-08-30.16.47.24.9510.bmp,Achapo/160X/IPC_2019-08-30.16.47.24.9510.bmp,1,3,-34.20000076293945
Achapo,160X,IPC_2019-08-30.16.47.28.7010.bmp,Achapo/160X/IPC_2019-08-30.16.47.28.7010.bmp,1,2,-37.79999923706055
Achapo,160X,IPC_2019-08-30.16.47.43.3010.bmp,Achapo/160X/IPC_2019-08-30.16.47.43.3010.bmp,1,2,-30.599998474121094
Achapo,160X,IPC_2019-08-30.16.47.53.7390.bmp,Achapo/160X/IPC_2019-08-30.16.47.53.7390.bmp,1,2,9.0
Achapo,160X,IPC_2019-08-30.16.48.00.3830.bmp,Achapo/160X/IPC_2019-08-30.16.48.00.3830.bmp,1,2,30.600006103515625
Achapo,160X,IPC_2019-08-30.16.48.04.5000.bmp,Achapo/160X/IPC_2019-08-30.16.48.04.5000.bmp,1,2,48.600006103515625
Achapo,160X,IPC_2019-08-30.16.48.14.8350.bmp,Achapo/160X/IPC_2019-08-30.16.48.14.8350.bmp,1,3,-34.20000076293945
Achapo,160X,IPC_2019-08-30.16.48.22.4200.bmp,Achapo/160X/IPC_2019-08-30.16.48.22.4200.bmp,1,2,-23.399993896484375
Achapo,160X,IPC_2019-08-30.16.48.27.6700.bmp,Achapo/160X/IPC_2019-08-30.16.48.27.6700.bmp,1,2,27.0
Achapo,160X,IPC_2019-08-30.16.48.33.7210.bmp,Achapo/160X/IPC_2019-08-30.16.48.33.7210.bmp,1,3,30.600006103515625
Achapo,160X,IPC_2019-08-30.16.48.55.8550.bmp,Achapo/160X/IPC_2019-08-30.16.48.55.8550.bmp,1,2,-70.20000076293945
Achapo,160X,IPC_2019-08-30.16.49.00.8730.bmp,Achapo/160X/IPC_2019-08-30.16.49.00.8730.bmp,1,2,66.60000610351562
Achapo,160X,IPC_2019-08-30.16.49.35.6250.bmp,Achapo/160X/IPC_2019-08-30.16.49.35.6250.bmp,1,2,12.600006103515625
Achapo,160X,IPC_2019-08-30.16.49.46.0600.bmp,Achapo/160X/IPC_2019-08-30.16.49.46.0600.bmp,1,2,16.199996948242188
Achapo,160X,IPC_2019-08-30.16.49.54.6440.bmp,Achapo/160X/IPC_2019-08-30.16.49.54.6440.bmp,1,2,19.800003051757812
Achapo,160X,IPC_2019-08-30.16.50.28.6100.bmp,Achapo/160X/IPC_2019-08-30.16.50.28.6100.bmp,1,3,-16.199996948242188
Achapo,160X,IPC_2019-08-30.16.50.33.9160.bmp,Achapo/160X/IPC_2019-08-30.16.50.33.9160.bmp,1,2,-12.600006103515625
Achapo,160X,IPC_2019-08-30.16.50.39.4160.bmp,Achapo/160X/IPC_2019-08-30.16.50.39.4160.bmp,1,3,-9.0
Achapo,160X,IPC_2019-08-30.16.51.07.8300.bmp,Achapo/160X/IPC_2019-08-30.16.51.07.8300.bmp,1,2,37.80000305175781
Achapo,160X,IPC_2019-08-30.16.51.33.9970.bmp,Achapo/160X/IPC_2019-08-30.16.51.33.9970.bmp,1,2,-81.0
Achapo,160X,IPC_2019-08-30.16.51.37.9170.bmp,Achapo/160X/IPC_2019-08-30.16.51.37.9170.bmp,1,1,88.19999694824219
Achapo,160X,IPC_2019-08-30.16.51.42.5680.bmp,Achapo/160X/IPC_2019-08-30.16.51.42.5680.bmp,1,2,-81.0
Achapo,160X,IPC_2019-08-30.16.51.50.1170.bmp,Achapo/160X/IPC_2019-08-30.16.51.50.1170.bmp,1,2,73.80000305175781
Achapo,160X,IPC_2019-08-30.16.52.05.8350.bmp,Achapo/160X/IPC_2019-08-30.16.52.05.8350.bmp,1,1,55.80000305175781
Achapo,160X,IPC_2019-08-30.16.52.33.0000.bmp,Achapo/160X/IPC_2019-08-30.16.52.33.0000.bmp,1,2,-77.39999961853027
Achapo,160X,IPC_2019-08-30.16.52.41.7210.bmp,Achapo/160X/IPC_2019-08-30.16.52.41.7210.bmp,1,2,-52.20000076293945
Achapo,160X,IPC_2019-08-30.16.53.22.4410.bmp,Achapo/160X/IPC_2019-08-30.16.53.22.4410.bmp,1,2,-12.600006103515625
Achapo,160X,IPC_2019-08-30.16.53.43.4730.bmp,Achapo/160X/IPC_2019-08-30.16.53.43.4730.bmp,1,3,-12.600006103515625
Achapo,160X,IPC_2019-08-30.16.53.56.5090.bmp,Achapo/160X/IPC_2019-08-30.16.53.56.5090.bmp,1,2,-9.0
Achapo,160X,IPC_2019-08-30.16.54.03.4460.bmp,Achapo/160X/IPC_2019-08-30.16.54.03.4460.bmp,1,2,-9.0
Achapo,160X,IPC_2019-08-30.16.54.25.5970.bmp,Achapo/160X/IPC_2019-08-30.16.54.25.5970.bmp,1,2,-55.79999923706055
Achapo,160X,IPC_2019-08-30.16.54.28.8300.bmp,Achapo/160X/IPC_2019-08-30.16.54.28.8300.bmp,1,3,-55.79999923706055
Achapo,160X,IPC_2019-08-30.16.54.33.7950.bmp,Achapo/160X/IPC_2019-08-30.16.54.33.7950.bmp,1,2,-52.20000076293945
Achapo,160X,IPC_2019-08-30.16.54.45.1950.bmp,Achapo/160X/IPC_2019-08-30.16.54.45.1950.bmp,1,2,-45.0
Achapo,160X,IPC_2019-08-30.16.54.54.7130.bmp,Achapo/160X/IPC_2019-08-30.16.54.54.7130.bmp,1,2,-77.39999961853027
Achapo,160X,IPC_2019-08-30.16.55.01.3970.bmp,Achapo/160X/IPC_2019-08-30.16.55.01.3970.bmp,1,2,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.55.13.0820.bmp,Achapo/160X/IPC_2019-08-30.16.55.13.0820.bmp,1,2,-63.0
Achapo,160X,IPC_2019-08-30.16.55.30.3490.bmp,Achapo/160X/IPC_2019-08-30.16.55.30.3490.bmp,1,2,-48.599998474121094
Achapo,160X,IPC_2019-08-30.16.55.35.3820.bmp,Achapo/160X/IPC_2019-08-30.16.55.35.3820.bmp,1,3,-48.599998474121094
Achapo,160X,IPC_2019-08-30.16.55.42.9810.bmp,Achapo/160X/IPC_2019-08-30.16.55.42.9810.bmp,1,2,-45.0
Achapo,160X,IPC_2019-08-30.16.56.03.4860.bmp,Achapo/160X/IPC_2019-08-30.16.56.03.4860.bmp,1,3,63.0
Achapo,160X,IPC_2019-08-30.16.56.11.7350.bmp,Achapo/160X/IPC_2019-08-30.16.56.11.7350.bmp,1,3,-16.199996948242188
Achapo,160X,IPC_2019-08-30.16.56.18.0850.bmp,Achapo/160X/IPC_2019-08-30.16.56.18.0850.bmp,1,2,73.80000305175781
Achapo,160X,IPC_2019-08-30.16.56.21.6350.bmp,Achapo/160X/IPC_2019-08-30.16.56.21.6350.bmp,1,2,-70.20000076293945
Achapo,160X,IPC_2019-08-30.16.56.25.6040.bmp,Achapo/160X/IPC_2019-08-30.16.56.25.6040.bmp,1,2,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.56.39.6680.bmp,Achapo/160X/IPC_2019-08-30.16.56.39.6680.bmp,1,2,-77.39999961853027
Achapo,160X,IPC_2019-08-30.16.56.42.6370.bmp,Achapo/160X/IPC_2019-08-30.16.56.42.6370.bmp,1,2,-73.79999923706055
Achapo,160X,IPC_2019-08-30.16.56.56.6870.bmp,Achapo/160X/IPC_2019-08-30.16.56.56.6870.bmp,1,2,-63.0
Achapo,160X,IPC_2019-08-30.16.57.12.6370.bmp,Achapo/160X/IPC_2019-08-30.16.57.12.6370.bmp,1,2,-63.0
Achapo,160X,IPC_2019-08-30.16.57.35.0730.bmp,Achapo/160X/IPC_2019-08-30.16.57.35.0730.bmp,1,2,-1.8000030517578125
Achapo,160X,IPC_2019-08-30.16.57.39.8120.bmp,Achapo/160X/IPC_2019-08-30.16.57.39.8120.bmp,1,3,-12.600006103515625
Achapo,160X,IPC_2019-08-30.16.57.43.3550.bmp,Achapo/160X/IPC_2019-08-30.16.57.43.3550.bmp,1,3,-9.0
Achapo,160X,IPC_2019-08-30.16.57.53.1600.bmp,Achapo/160X/IPC_2019-08-30.16.57.53.1600.bmp,1,2,-12.600006103515625
Achapo,160X,IPC_2019-08-30.16.58.25.1920.bmp,Achapo/160X/IPC_2019-08-30.16.58.25.1920.bmp,1,3,41.399993896484375
Achapo,160X,IPC_2019-08-30.16.58.29.1610.bmp,Achapo/160X/IPC_2019-08-30.16.58.29.1610.bmp,1,2,41.399993896484375
Achapo,160X,IPC_2019-08-30.16.58.35.6930.bmp,Achapo/160X/IPC_2019-08-30.16.58.35.6930.bmp,1,2,52.19999694824219
Achapo,160X,IPC_2019-08-30.16.59.01.0790.bmp,Achapo/160X/IPC_2019-08-30.16.59.01.0790.bmp,1,2,88.19999694824219
Achapo,160X,IPC_2019-08-30.16.59.01.4680.bmp,Achapo/160X/IPC_2019-08-30.16.59.01.4680.bmp,1,2,-88.20000004768372
Achapo,160X,IPC_2019-08-30.16.59.14.2460.bmp,Achapo/160X/IPC_2019-08-30.16.59.14.2460.bmp,1,1,-70.20000076293945
Achapo,160X,IPC_2019-08-30.16.59.20.6460.bmp,Achapo/160X/IPC_2019-08-30.16.59.20.6460.bmp,1,2,30.600006103515625
Achapo,160X,IPC_2019-08-30.16.59.24.7660.bmp,Achapo/160X/IPC_2019-08-30.16.59.24.7660.bmp,1,3,-59.39999961853027
Achapo,160X,IPC_2019-08-30.16.59.33.7470.bmp,Achapo/160X/IPC_2019-08-30.16.59.33.7470.bmp,1,2,59.399993896484375
Achapo,160X,IPC_2019-08-30.16.59.50.8680.bmp,Achapo/160X/IPC_2019-08-30.16.59.50.8680.bmp,1,2,-59.39999961853027
Achapo,160X,IPC_2019-08-30.17.00.39.0200.bmp,Achapo/160X/IPC_2019-08-30.17.00.39.0200.bmp,1,2,-77.39999961853027
Achapo,160X,IPC_2019-08-30.17.00.46.2010.bmp,Achapo/160X/IPC_2019-08-30.17.00.46.2010.bmp,1,2,-66.5999984741211
Achapo,160X,IPC_2019-08-30.17.00.58.9690.bmp,Achapo/160X/IPC_2019-08-30.17.00.58.9690.bmp,1,3,-55.79999923706055
Achapo,160X,IPC_2019-08-30.17.01.20.4380.bmp,Achapo/160X/IPC_2019-08-30.17.01.20.4380.bmp,1,2,-23.399993896484375
Achapo,160X,IPC_2019-08-30.17.01.27.6910.bmp,Achapo/160X/IPC_2019-08-30.17.01.27.6910.bmp,1,2,-27.0
Achapo,160X,IPC_2019-08-30.17.01.39.9250.bmp,Achapo/160X/IPC_2019-08-30.17.01.39.9250.bmp,1,2,48.600006103515625
Achapo,160X,IPC_2019-08-30.17.01.44.5730.bmp,Achapo/160X/IPC_2019-08-30.17.01.44.5730.bmp,1,2,41.399993896484375
Achapo,160X,IPC_2019-08-30.17.02.11.0750.bmp,Achapo/160X/IPC_2019-08-30.17.02.11.0750.bmp,1,2,-34.20000076293945
Achapo,160X,IPC_2019-08-30.17.02.17.9610.bmp,Achapo/160X/IPC_2019-08-30.17.02.17.9610.bmp,1,2,-23.399993896484375
Achapo,160X,IPC_2019-08-30.17.02.21.4790.bmp,Achapo/160X/IPC_2019-08-30.17.02.21.4790.bmp,1,2,-27.0
Achapo,160X,IPC_2019-08-30.17.02.41.5100.bmp,Achapo/160X/IPC_2019-08-30.17.02.41.5100.bmp,1,2,-19.800003051757812
Achapo,160X,IPC_2019-08-30.17.02.53.2460.bmp,Achapo/160X/IPC_2019-08-30.17.02.53.2460.bmp,1,2,-23.399993896484375
Achapo,160X,IPC_2019-08-30.17.03.01.1960.bmp,Achapo/160X/IPC_2019-08-30.17.03.01.1960.bmp,1,3,-23.399993896484375
Achapo,160X,IPC_2019-08-30.17.03.25.1150.bmp,Achapo/160X/IPC_2019-08-30.17.03.25.1150.bmp,1,2,-34.20000076293945
Achapo,160X,IPC_2019-08-30.17.03.32.9310.bmp,Achapo/160X/IPC_2019-08-30.17.03.32.9310.bmp,1,2,-34.20000076293945
Achapo,160X,IPC_2019-08-30.17.03.41.6480.bmp,Achapo/160X/IPC_2019-08-30.17.03.41.6480.bmp,1,2,-19.800003051757812
Achapo,160X,Mon Jul 22 14-53-24.bmp,Achapo/160X/Mon Jul 22 14-53-24.bmp,1,3,19.800003051757812
Achapo,160X,Mon Jul 22 14-53-47.bmp,Achapo/160X/Mon Jul 22 14-53-47.bmp,1,2,41.399993896484375
Achapo,160X,Mon Jul 22 14-53-53.bmp,Achapo/160X/Mon Jul 22 14-53-53.bmp,1,2,48.600006103515625
Achapo,160X,Mon Jul 22 14-53-55.bmp,Achapo/160X/Mon Jul 22 14-53-55.bmp,1,3,48.600006103515625
Achapo,160X,Mon Jul 22 14-54-27.bmp,Achapo/160X/Mon Jul 22 14-54-27.bmp,1,2,41.399993896484375
Achapo,160X,Mon Jul 22 14-56-13.bmp,Achapo/160X/Mon Jul 22 14-56-13.bmp,1,2,-27.0
Achapo,160X,Mon Jul 22 14-56-16.bmp,Achapo/160X/Mon Jul 22 14-56-16.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 14-56-18.bmp,Achapo/160X/Mon Jul 22 14-56-18.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 14-56-19.bmp,Achapo/160X/Mon Jul 22 14-56-19.bmp,1,3,-88.20000004768372
Achapo,160X,Mon Jul 22 14-56-20.bmp,Achapo/160X/Mon Jul 22 14-56-20.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 14-56-26.bmp,Achapo/160X/Mon Jul 22 14-56-26.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 14-56-28.bmp,Achapo/160X/Mon Jul 22 14-56-28.bmp,1,2,81.0
Achapo,160X,Mon Jul 22 14-56-43.bmp,Achapo/160X/Mon Jul 22 14-56-43.bmp,1,2,77.39999389648438
Achapo,160X,Mon Jul 22 14-56-52.bmp,Achapo/160X/Mon Jul 22 14-56-52.bmp,1,2,77.39999389648438
Achapo,160X,Mon Jul 22 15-02-09.bmp,Achapo/160X/Mon Jul 22 15-02-09.bmp,1,2,9.0
Achapo,160X,Mon Jul 22 15-02-11.bmp,Achapo/160X/Mon Jul 22 15-02-11.bmp,1,2,12.600006103515625
Achapo,160X,Mon Jul 22 15-02-14.bmp,Achapo/160X/Mon Jul 22 15-02-14.bmp,1,2,16.199996948242188
Achapo,160X,Mon Jul 22 15-02-28.bmp,Achapo/160X/Mon Jul 22 15-02-28.bmp,1,2,-5.399993896484375
Achapo,160X,Mon Jul 22 15-02-53.bmp,Achapo/160X/Mon Jul 22 15-02-53.bmp,1,2,-12.600006103515625
Achapo,160X,Mon Jul 22 15-03-19.bmp,Achapo/160X/Mon Jul 22 15-03-19.bmp,1,3,9.0
Achapo,160X,Mon Jul 22 15-03-27.bmp,Achapo/160X/Mon Jul 22 15-03-27.bmp,1,2,-16.199996948242188
Achapo,160X,Mon Jul 22 15-03-28.bmp,Achapo/160X/Mon Jul 22 15-03-28.bmp,1,2,1.8000030517578125
Achapo,160X,Mon Jul 22 15-03-30.bmp,Achapo/160X/Mon Jul 22 15-03-30.bmp,1,2,9.0
Achapo,160X,Mon Jul 22 15-03-33.bmp,Achapo/160X/Mon Jul 22 15-03-33.bmp,1,2,5.399993896484375
Achapo,160X,Mon Jul 22 15-03-35.bmp,Achapo/160X/Mon Jul 22 15-03-35.bmp,1,2,1.8000030517578125
Achapo,160X,Mon Jul 22 15-12-09.bmp,Achapo/160X/Mon Jul 22 15-12-09.bmp,1,2,-70.20000076293945
Achapo,160X,Mon Jul 22 15-12-13.bmp,Achapo/160X/Mon Jul 22 15-12-13.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 15-12-16.bmp,Achapo/160X/Mon Jul 22 15-12-16.bmp,1,2,-81.0
Achapo,160X,Mon Jul 22 15-12-17.bmp,Achapo/160X/Mon Jul 22 15-12-17.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 15-12-18.bmp,Achapo/160X/Mon Jul 22 15-12-18.bmp,1,2,-88.20000004768372
Achapo,160X,Mon Jul 22 15-12-47.bmp,Achapo/160X/Mon Jul 22 15-12-47.bmp,1,2,-59.39999961853027
Achapo,160X,Mon Jul 22 15-12-48.bmp,Achapo/160X/Mon Jul 22 15-12-48.bmp,1,2,-55.79999923706055
Achapo,160X,Mon Jul 22 15-12-49.bmp,Achapo/160X/Mon Jul 22 15-12-49.bmp,1,2,-55.79999923706055
Achapo,160X,Mon Jul 22 15-13-28.bmp,Achapo/160X/Mon Jul 22 15-13-28.bmp,1,2,-30.599998474121094
Achapo,160X,Mon Jul 22 15-13-31.bmp,Achapo/160X/Mon Jul 22 15-13-31.bmp,1,2,-12.600006103515625
Achapo,160X,Mon Jul 22 15-13-54.bmp,Achapo/160X/Mon Jul 22 15-13-54.bmp,1,2,-55.79999923706055
Achapo,160X,Mon Jul 22 15-14-05.bmp,Achapo/160X/Mon Jul 22 15-14-05.bmp,1,2,-52.20000076293945
Achapo,160X,Mon Jul 22 15-14-18.bmp,Achapo/160X/Mon Jul 22 15-14-18.bmp,1,2,-52.20000076293945
Achapo,160X,Mon Jul 22 15-15-47.bmp,Achapo/160X/Mon Jul 22 15-15-47.bmp,1,2,16.199996948242188
Achapo,160X,Mon Jul 22 15-15-52.bmp,Achapo/160X/Mon Jul 22 15-15-52.bmp,1,2,9.0
Achapo,160X,Mon Jul 22 15-15-54.bmp,Achapo/160X/Mon Jul 22 15-15-54.bmp,1,2,1.8000030517578125
Achapo,160X,Mon Jul 22 15-16-04.bmp,Achapo/160X/Mon Jul 22 15-16-04.bmp,1,2,12.600006103515625
Achapo,160X,Mon Jul 22 15-17-48.bmp,Achapo/160X/Mon Jul 22 15-17-48.bmp,1,2,9.0
Achapo,160X,Mon Jul 22 15-17-58.bmp,Achapo/160X/Mon Jul 22 15-17-58.bmp,1,2,1.8000030517578125
Achapo,160X,Mon Jul 22 15-18-59.bmp,Achapo/160X/Mon Jul 22 15-18-59.bmp,1,3,-45.0
Achapo,160X,Mon Jul 22 15-19-01.bmp,Achapo/160X/Mon Jul 22 15-19-01.bmp,1,3,16.199996948242188
Achapo,160X,Mon Jul 22 15-19-02.bmp,Achapo/160X/Mon Jul 22 15-19-02.bmp,1,2,-37.79999923706055
Achapo,160X,Mon Jul 22 15-19-06.bmp,Achapo/160X/Mon Jul 22 15-19-06.bmp,1,2,-37.79999923706055
Achapo,160X,Mon Jul 22 15-19-07.bmp,Achapo/160X/Mon Jul 22 15-19-07.bmp,1,3,-48.599998474121094
Achapo,160X,Mon Jul 22 15-19-09.bmp,Achapo/160X/Mon Jul 22 15-19-09.bmp,1,3,-41.400001525878906
Achapo,160X,Mon Jul 22 15-25-23.bmp,Achapo/160X/Mon Jul 22 15-25-23.bmp,1,1,-9.0
Achapo,160X,Mon Jul 22 15-25-25.bmp,Achapo/160X/Mon Jul 22 15-25-25.bmp,1,1,-12.600006103515625
Achapo,160X,Mon Jul 22 15-25-28.bmp,Achapo/160X/Mon Jul 22 15-25-28.bmp,1,1,-12.600006103515625
Achapo,160X,Mon Jul 22 15-25-31.bmp,Achapo/160X/Mon Jul 22 15-25-31.bmp,1,1,-12.600006103515625
Achapo,160X,Mon Jul 22 15-25-58.bmp,Achapo/160X/Mon Jul 22 15-25-58.bmp,1,2,12.600006103515625
Achapo,160X,Mon Jul 22 15-26-30.bmp,Achapo/160X/Mon Jul 22 15-26-30.bmp,1,2,16.199996948242188
Achapo,160X,Mon Jul 22 15-26-31.bmp,Achapo/160X/Mon Jul 22 15-26-31.bmp,1,2,-77.39999961853027
Achapo,160X,Mon Jul 22 15-26-33.bmp,Achapo/160X/Mon Jul 22 15-26-33.bmp,1,2,-77.39999961853027
Achapo,160X,Mon Jul 22 15-26-34.bmp,Achapo/160X/Mon Jul 22 15-26-34.bmp,1,2,-12.600006103515625
Achapo,160X,Mon Jul 22 15-26-36.bmp,Achapo/160X/Mon Jul 22 15-26-36.bmp,1,2,30.600006103515625
Achapo,160X,Mon Jul 22 15-26-38.bmp,Achapo/160X/Mon Jul 22 15-26-38.bmp,1,2,-77.39999961853027
Achapo,160X,Mon Jul 22 15-26-39.bmp,Achapo/160X/Mon Jul 22 15-26-39.bmp,1,1,-77.39999961853027
Achapo,160X,Mon Jul 22 15-26-40.bmp,Achapo/160X/Mon Jul 22 15-26-40.bmp,1,2,-70.20000076293945
Achapo,160X,Mon Jul 22 15-26-41.bmp,Achapo/160X/Mon Jul 22 15-26-41.bmp,1,1,-77.39999961853027
Achapo,160X,Mon Jul 22 15-26-46.bmp,Achapo/160X/Mon Jul 22 15-26-46.bmp,1,2,12.600006103515625
Achapo,160X,Mon Jul 22 15-30-08.bmp,Achapo/160X/Mon Jul 22 15-30-08.bmp,1,2,-81.0
Achapo,160X,Mon Jul 22 15-30-09.bmp,Achapo/160X/Mon Jul 22 15-30-09.bmp,1,2,-55.79999923706055
Achapo,160X,Mon Jul 22 15-30-10.bmp,Achapo/160X/Mon Jul 22 15-30-10.bmp,1,2,-55.79999923706055
Achapo,160X,Mon Jul 22 15-30-21.bmp,Achapo/160X/Mon Jul 22 15-30-21.bmp,1,2,48.600006103515625
Achapo,160X,Mon Jul 22 15-30-22.bmp,Achapo/160X/Mon Jul 22 15-30-22.bmp,1,2,-70.20000076293945
Achapo,160X,Mon Jul 22 15-30-23.bmp,Achapo/160X/Mon Jul 22 15-30-23.bmp,1,2,-70.20000076293945
